(Intercept),mgmt_highest,"s(calcite, k = 6, bs = ""cr"")","s(currents_velocity_mean, k = 6, bs = ""cr"")","s(dhw_max_cumul, k = 6, bs = ""cr"")","s(diffuse_atn_max, k = 6, bs = ""cr"")","s(dissolved_oxygen, k = 6, bs = ""cr"")","s(gebco_depth, k = 6, bs = ""cr"")","s(method_cat, bs = ""re"")","s(par_max, k = 6, bs = ""cr"")","s(ph_mean, k = 6, bs = ""cr"")","s(region, bs = ""re"")","s(score_cn, k = 6, bs = ""cr"")","s(score_cy, k = 6, bs = ""cr"")","s(sst_annualtrend, k = 6, bs = ""cr"")","s(sst_kurtosis, k = 6, bs = ""cr"")","s(sst_max, k = 6, bs = ""cr"")","s(sst_range, k = 6, bs = ""cr"")","s(sst_skewness, k = 6, bs = ""cr"")","s(sst_var, k = 6, bs = ""cr"")","te(longitude, latitude, bs = ""gp"", k = c(10, 10), m = 2)",R^2,Dev_exp,df,logLik,AICc,delta,weight
-1.1508389843903177,+,NA,+,NA,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,+,+,0.4331797012300763,47.094573445618046,74,1236.8434777223565,-2317.299083558675,93.01480479356769,3.42002260951999e-21
-1.1598793035095458,+,+,+,NA,NA,NA,+,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.4328985443762797,47.06504091215674,74,1236.4323752178482,-2317.2793370391787,93.03455131306418,3.3864219847515e-21
-1.145104148055779,+,NA,+,NA,NA,+,NA,+,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,0.43385006512807245,47.16457445312663,75,1237.824495086785,-2317.2635459771486,93.05034237509426,3.35978966146163e-21
-1.1525773211291537,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,+,+,NA,NA,+,+,0.4284176414053884,46.59637009314793,68,1229.9078462992084,-2317.252169640267,93.06171871197603,3.34073286246489e-21
-1.1469779898213512,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,+,NA,+,NA,+,NA,NA,+,+,0.4307979704729654,46.845211393279016,71,1233.3673881396105,-2317.2495926334063,93.06429571883655,3.33643108873229e-21
-1.1826976619051215,+,+,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,+,0.4327288959058081,47.0470603404815,74,1236.1844168520279,-2317.1420189407463,93.17186941149657,3.16171579410033e-21
-1.1440139155649802,+,NA,+,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,+,+,0.43217947234084764,46.990131535039566,73,1235.3818875087018,-2317.133844496003,93.18004385623999,3.14881953147334e-21
-1.149648935628685,+,+,NA,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,+,+,0.43150322659969975,46.91916335113673,72,1234.3951775728906,-2317.076767363399,93.2371209888438,3.06022690258062e-21
-1.1355442171819465,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,+,+,NA,+,0.42992287163197074,46.75368785887338,70,1232.0938511371453,-2317.0243433920687,93.28954496017423,2.98105444555339e-21
-1.142591128967215,+,NA,+,NA,+,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4320501897641462,46.97618235673989,73,1235.1931605223165,-2317.004576430212,93.3093119220307,2.95173637176284e-21
-1.1343889829935592,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,+,+,+,NA,+,0.4298386161508456,46.74487982134019,70,1231.9713367803129,-2316.9664977597304,93.34739059251251,2.89606889094714e-21
-1.1563343884446038,+,NA,NA,NA,NA,+,+,+,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,+,0.43543956343520807,47.33086627873962,77,1240.1552333516584,-2316.9361093251696,93.3777790270733,2.85239800360195e-21
-1.1522111012124712,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,+,+,0.43505993124396103,47.291305060784296,77,1239.5979691505145,-2316.9001039506493,93.4137844015936,2.80150663952718e-21
-1.1617081446969582,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,+,0.43244945002941526,47.01808495538837,73,1235.7761401234648,-2316.8763494796617,93.43753887258117,2.76842930790785e-21
-1.1580819105031674,+,NA,NA,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.4288747674181028,46.6441100686485,69,1230.5711086905344,-2316.873176079447,93.44071227279574,2.76404012390821e-21
-1.1737797904817027,+,+,+,NA,+,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.43158103972378714,46.926954363224105,72,1234.5086549011717,-2316.8711469453247,93.44274140691823,2.76123724193882e-21
-1.137190249197149,+,NA,+,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,+,+,0.43126758782878916,46.89457188048116,72,1234.0516328479416,-2316.8118914453935,93.5019969068494,2.68062802667813e-21
-1.1460206953892411,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,+,NA,+,NA,NA,+,+,0.42757705158867954,46.50825291140458,67,1228.6895843222867,-2316.7994921640457,93.51439618819722,2.66406050553638e-21
-1.140826527565336,+,NA,+,NA,+,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.43045613142102657,46.80989365471949,71,1232.869674675982,-2316.772377813567,93.541510538676,2.62818709094898e-21
-1.1499805761293365,+,+,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4329998671792885,47.07539438563023,74,1236.5805041064302,-2316.7435399130077,93.5703484392352,2.59056329165404e-21
-1.135195635461458,+,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,+,+,0.4303454571453882,46.79772203401693,71,1232.7085983018017,-2316.6221961659076,93.69169218633533,2.43806201029591e-21
-1.169349884443316,+,+,+,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.4350795114684707,47.29300987764739,77,1239.6267019105271,-2316.5975540270792,93.71633432516364,2.4082067808974e-21
-1.1526359763557266,+,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,+,+,0.43027183157424964,46.790202248558785,71,1232.6014602910973,-2316.582882654708,93.73100569753478,2.39060556909597e-21
-1.1612916819414725,+,+,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4308343114994949,46.84883082148703,71,1233.4203178046496,-2316.578926215085,93.73496213715771,2.38588110035733e-21
-1.13707671803133,+,NA,+,NA,NA,+,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43356679415371924,47.13511316305025,75,1237.4098118124311,-2316.571407625551,93.74248072669207,2.37692870790584e-21
-1.1413191237199962,+,NA,+,NA,NA,+,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,+,+,0.4339688236977316,47.17711930396957,76,1237.9984087012,-2316.5483077621348,93.76558059010813,2.34963327727019e-21
-1.1402462164238343,+,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,+,NA,+,0.43009007065238614,46.77127003590938,70,1232.3370258082612,-2316.546876202295,93.76701214994773,2.34795205871444e-21
-1.1522721708942458,+,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,0.4265431739882982,46.399766832822344,66,1227.193642457491,-2316.324317623308,93.98957072893472,2.10068649636653e-21
-1.165544960500589,+,+,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,+,+,0.4340638205165229,47.186722141092524,76,1238.1375511642057,-2316.3158556532035,93.99803269903941,2.09181729915195e-21
-1.162077793327395,+,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,+,0.4269429906399531,46.4417176144532,66,1227.771826527202,-2316.303683941221,94.01020441102173,2.07912545983563e-21
-1.168864685432577,+,+,+,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4314474699357579,46.91301457566402,72,1234.3138754265296,-2316.2832490404503,94.03063931179258,2.05799025642025e-21
-1.1608885932273645,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,+,+,NA,NA,+,+,0.42845311574667344,46.59972002632829,68,1229.9592984497306,-2316.271456147735,94.0424322045078,2.04589113323944e-21
-1.143035848129002,+,+,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,+,0.4326348753644341,47.037416446820636,74,1236.0470282740787,-2316.2663052995076,94.04758305273526,2.04062887506276e-21
-1.150591309669946,+,NA,+,NA,NA,+,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,+,0.43410283075201495,47.19066754855575,76,1238.1946964767587,-2316.2438115125183,94.0700768397246,2.01780671918999e-21
-1.1429260210153034,+,NA,NA,NA,+,+,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.43205178858371973,46.976304823140616,73,1235.1954942202387,-2316.163824118065,94.15006423417799,1.93869960519396e-21
-1.13440352854157,+,+,NA,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.43446059360647016,47.22808542099008,76,1238.7189599177914,-2316.155102166591,94.15878618565193,1.9302633916857e-21
-1.152323850468471,+,NA,+,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4333089917156885,47.108091641424295,75,1237.032592400561,-2316.152112159776,94.16177619246673,1.9273797973667e-21
-1.1363438824898164,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,NA,+,+,+,0.4348760371618211,47.27194685114771,77,1239.328164624085,-2316.127937780828,94.1859505714151,1.90422342224251e-21
-1.1635109032639708,+,NA,+,NA,+,+,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.43007522977371304,46.76947219663064,71,1232.3154383124158,-2316.020928522007,94.29295983023576,1.80501633876165e-21
-1.1522799668099295,+,+,+,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4347596699217168,47.25952776262399,77,1239.1574790442382,-2316.012695956784,94.30119239545911,1.79760165233442e-21
-1.1487355011516711,+,NA,NA,NA,+,+,+,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.43138433201229454,46.90666211490826,72,1234.2218198472503,-2316.01238735719,94.30150099505272,1.79732430416266e-21
-1.160692284383175,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,+,NA,+,+,NA,NA,+,0.4313631421477355,46.904234695737344,72,1234.190927152229,-2315.9803853518833,94.33350300035954,1.76879417723742e-21
-1.147500119557799,+,NA,NA,NA,NA,+,+,+,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,+,0.43491389381810275,47.27606886963926,77,1239.3836997302205,-2315.959074537714,94.35481381452882,1.75004701194446e-21
-1.1706418698059866,+,NA,+,NA,NA,NA,+,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,+,0.4324359529257842,47.01675789840103,74,1235.756425640117,-2315.931941656708,94.38194669553468,1.72646542406224e-21
-1.1609460203305249,+,+,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,+,+,0.435959293835838,47.38491353636354,78,1240.9187564711501,-2315.9158518017593,94.39803655048354,1.71263185458011e-21
-1.1648513127824267,+,+,NA,NA,+,+,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.42934019655240996,46.69242302280266,70,1231.2469640600414,-2315.8925301331137,94.42135821912916,1.69277712460476e-21
-1.1574537873463608,+,+,NA,NA,NA,+,+,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,0.4307125568013648,46.83632869546166,71,1233.2429988754388,-2315.880701713882,94.4331866383609,1.6827952324536e-21
-1.14197666899647,+,+,NA,NA,NA,+,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43346500673490507,47.12417089762517,75,1237.260854815244,-2315.8799201867255,94.4339681655174,1.68213778582857e-21
-1.1373514707910142,+,NA,NA,NA,NA,+,+,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,0.43351140267008414,47.12934150133478,75,1237.328747894619,-2315.815013636114,94.49887471612874,1.62842322619151e-21
-1.127419955289027,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,NA,+,+,+,0.431431486228833,46.91154068380118,72,1234.2905700922147,-2315.8146510331817,94.4992373190612,1.62812801743466e-21
-1.1594382102919443,+,NA,+,NA,NA,+,NA,+,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,+,0.4311178169777492,46.87845095652449,72,1233.8333514778642,-2315.749135379672,94.56475297257066,1.57565817286765e-21
-1.1684655671130555,+,+,+,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43484183145145017,47.2682207363732,77,1239.2779885961381,-2315.7320476393184,94.58184071292453,1.56225330028465e-21
-1.1723211517063739,+,NA,NA,NA,NA,+,+,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,+,0.4305594936540119,46.820394928026126,71,1233.0201373043842,-2315.7088999351304,94.60498841711251,1.54427624422229e-21
-1.1444539379515593,+,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,0.431104370037927,46.877261951214194,72,1233.8137562405764,-2315.66145196181,94.65243639043274,1.50807101943202e-21
-1.1672044030740292,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,+,+,NA,+,NA,+,0.4289120081762423,46.64784680678618,69,1230.6251661779613,-2315.653693145185,94.66019520705777,1.50223192961326e-21
-1.1590938078417377,+,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.4305212532194761,46.816049075851076,71,1232.9644681774375,-2315.6366065258208,94.67728182642213,1.48945256379241e-21
-1.1605728548915197,+,+,NA,NA,+,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,+,+,0.42977579236291763,46.73807030570532,70,1231.8799976391772,-2315.5893493742233,94.72453897801961,1.45467145324757e-21
-1.1386101647178026,+,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,+,0.4280560259255679,46.55844166862672,68,1229.3835396274692,-2315.5572296081896,94.75665874405331,1.43149619396804e-21
-1.1557580655882531,+,NA,+,NA,NA,NA,+,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,0.4360232455917603,47.39174942143173,79,1241.0127550262603,-2315.5349936341986,94.77889471804428,1.41566898428775e-21
-1.1790041306272603,+,+,+,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.43234966480132997,47.007433134854196,74,1235.6304003599103,-2315.523876709445,94.79001164279771,1.4078218706477e-21
-1.1484913296160553,+,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,+,+,0.42829983376391434,46.5840555105389,68,1229.7370004531351,-2315.5108867775875,94.80300157465535,1.39870774556952e-21
-1.1549738297577288,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,+,+,0.4294111210349214,46.70019427909068,70,1231.3500027701557,-2315.3306051961963,94.98328315604658,1.27814266449329e-21
-1.1716532502605783,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,+,0.42901369707347203,46.65862703535483,69,1230.7727924688493,-2315.314357815151,94.99953053709169,1.26780149016475e-21
-1.1327754511840613,+,NA,NA,NA,NA,+,+,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,0.4309023356125503,46.85616917572458,72,1233.5194020625183,-2315.3045292819775,95.00935907026542,1.26158645932979e-21
-1.15416885310136,+,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4310732341168795,46.8737402720592,72,1233.768385928568,-2315.2743565799788,95.03953177226413,1.2426965712033e-21
-1.1505912668123566,+,+,NA,NA,+,+,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43223897386899857,46.995931008802785,74,1235.4687624085584,-2315.2594825050146,95.05440584722828,1.23348887166712e-21
-1.1367854200831302,+,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,+,0.42979401170429465,46.74026034390326,71,1231.9064855979434,-2315.2557168181256,95.05817153411726,1.23116859028001e-21
-1.1319391076963832,+,NA,+,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,+,+,0.4329594379634254,47.07146703683141,75,1236.5213954340225,-2315.2297531098334,95.0841352424095,1.21528903525787e-21
-1.1478179690605748,+,+,+,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,+,+,0.4346484589911921,47.248166303810066,77,1238.9943894907751,-2315.2029459475057,95.11094240473722,1.19910849089962e-21
-1.154050254446591,+,NA,+,NA,NA,+,+,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.43295816833274303,47.071360499726325,75,1236.519539265826,-2315.118314293847,95.19557405839578,1.14942581870802e-21
-1.1709015047729499,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,+,+,NA,NA,NA,+,0.43281124595691844,47.05589452257794,75,1236.3047705022707,-2315.115865260598,95.1980230916447,1.14801918908087e-21
-1.156868083270846,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,+,NA,+,NA,+,0.42824634104381876,46.57813107575318,69,1229.6594363853703,-2315.031153991349,95.28273436089376,1.10040949461359e-21
-1.1356739049050504,+,NA,NA,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,+,+,0.43063795487366296,46.82866422564301,72,1233.13437019069,-2315.0206390637063,95.29324928853657,1.0946393130584e-21
-1.1489406226094432,+,NA,NA,NA,+,+,+,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4326249564668263,47.036612873039445,74,1236.0325355005825,-2314.991398758014,95.32248959422895,1.07875193989337e-21
-1.1463339570756659,+,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,+,0.42911471331213724,46.66944216975135,70,1230.9194682646805,-2314.900161581166,95.41372677107711,1.0306463949015e-21
-1.1638913624266083,+,+,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,+,0.43321029586726667,47.09735829449299,75,1236.8882249531891,-2314.898431738767,95.41545661347573,1.02975535238189e-21
-1.1516102674183006,+,+,NA,NA,NA,NA,+,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,+,0.43197274897796223,46.967918495725826,74,1235.0801328670311,-2314.821327884505,95.4925604677378,9.90811796837516e-22
-1.1672502435110632,+,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.43088896678355604,46.85461389463656,72,1233.4999280253578,-2314.78508057698,95.52880777526298,9.73016412675092e-22
-1.1461023665709007,+,NA,+,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4343269873574722,47.214351992813214,77,1238.5231353687138,-2314.7783610607985,95.5355272914444,9.69752798457315e-22
-1.1512294793477182,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,+,NA,+,+,+,0.43031550758063297,46.794763346632166,71,1232.6650148057236,-2314.77202232205,95.54186603019298,9.66684159031841e-22
-1.1496109228175297,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,+,NA,+,+,NA,NA,+,+,0.4290898493959223,46.66694855108262,70,1230.8833633970796,-2314.741320531266,95.57256782097693,9.51958010595144e-22
-1.139496949778788,+,NA,NA,NA,+,+,+,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.43098909467469904,46.865209442643966,72,1233.6457929264036,-2314.7410127649496,95.57287558729331,9.51811531560626e-22
-1.1418949417136919,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,+,+,0.43493596183582495,47.27775516261264,78,1239.4160748739755,-2314.7312821288465,95.5826062233964,9.47191912804422e-22
-1.1657622314167262,+,+,+,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4328510194863816,47.060249386421226,75,1236.3629053150942,-2314.7237003931477,95.59018795909515,9.43608030738534e-22
-1.1633396232676547,+,NA,NA,NA,+,+,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,+,+,0.4290869292385202,46.6661102464295,70,1230.8791231426496,-2314.640081258028,95.67380709421468,9.04969544531295e-22
-1.1699289638366948,+,+,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,0.43116527801530913,46.88335382872997,73,1233.9025166629588,-2314.623884604388,95.69000374785492,8.97670400715033e-22
-1.1668006424999817,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,+,+,NA,NA,+,+,0.4285402210758108,46.60896646424288,69,1230.0856499756158,-2314.623606359489,95.69028199275408,8.97545523296796e-22
-1.1523484305756122,+,+,+,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4277181193160714,46.52283162293346,68,1228.8939079935553,-2314.5906157480945,95.7232726041484,8.82861675738785e-22
-1.1587908256359214,+,NA,+,NA,NA,NA,+,+,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,+,0.4315437464565667,46.923287537061356,73,1234.4542670173282,-2314.56638557059,95.74750278165311,8.72230258498411e-22
-1.1579719889435134,+,NA,+,NA,NA,NA,+,+,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,+,0.43676171669527286,47.4690590798577,80,1242.0989588328332,-2314.529856467113,95.78403188512993,8.5644396742763e-22
-1.1576033977452689,+,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,0.4267664500776287,46.4231312873989,67,1227.5164774341838,-2314.514997429609,95.79889092263375,8.50104579372853e-22
-1.1457423931733202,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,+,0.4314669333491007,46.915273241607444,73,1234.3422552946934,-2314.457794970529,95.85609338171389,8.26134957461812e-22
-1.1626843845491555,+,+,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,+,0.43139062836808806,46.90702201120829,73,1234.2309995236926,-2314.431869787781,95.88201856446176,8.15495215881207e-22
-1.1621751690078401,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,NA,NA,+,+,0.42521710594859097,46.260826134914375,65,1225.278866519269,-2314.405868744624,95.90801960761883,8.04961969930291e-22
-1.1547481499958965,+,NA,+,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,0.43478338436442077,47.26246019111125,78,1239.1922601530262,-2314.400853109745,95.9130352424977,8.02945801411967e-22
-1.1584077489810447,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,+,+,+,NA,NA,NA,+,0.4268267111910954,46.429665732111445,67,1227.6036305484572,-2314.3602917165094,95.95359663573345,7.8682551901907e-22
-1.1531541540887968,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,+,0.4312209053505638,46.88952060689902,73,1233.983589976747,-2314.3473915067602,95.96649684548265,7.8176674425596e-22
-1.1732976475529289,+,+,NA,NA,+,NA,+,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,0.43240052558760067,47.01268416617162,74,1235.70468108912,-2314.3296339781027,95.98425437414016,7.74856344874336e-22
-1.1489593094749282,+,+,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,+,+,0.43080950972230037,46.84648143395957,72,1233.3841943598422,-2314.320978900949,95.99290945129405,7.71510369291345e-22
-1.150296615915788,+,NA,+,NA,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,+,0.43567264495675795,47.35539458713057,79,1240.4975607034944,-2314.2958196981326,96.01806865411027,7.61865865553482e-22
-1.1440481366971573,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,+,+,NA,+,NA,NA,+,+,0.4280494773966236,46.55792085298165,69,1229.3740479645394,-2314.2483332672523,96.06555508499059,7.43989777853219e-22
-1.1442614194558094,+,+,NA,NA,NA,+,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.4305188619680257,46.816217026932975,72,1232.9609871989082,-2314.1831148906854,96.13077346155751,7.2012017442837e-22
-1.1616493027717543,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,+,+,0.426330310765465,46.377421232034315,66,1226.8859804665794,-2314.110073968709,96.20381438353388,6.9429548863602e-22
-1.1689613859238508,+,NA,+,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,NA,+,+,NA,NA,+,0.431323256045825,46.90026802709455,73,1234.132780343038,-2314.1023551361463,96.21153321609654,6.91621077475745e-22
-1.1505195229598144,+,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,0.4295735684026679,46.717094153399394,71,1231.5860537109716,-2314.082535013916,96.2313533383267,6.84800920233845e-22
-1.1473448340463415,+,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,+,0.42882401146595384,46.638538245207975,70,1230.4974386574795,-2314.0279645855935,96.28592376664938,6.66368589051397e-22
-1.1479864023071402,+,+,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4297932501012277,46.73982491167418,71,1231.905378334018,-2313.9897791426133,96.32410920962957,6.53766486210919e-22
-1.1687965359006762,+,NA,+,NA,+,NA,+,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,0.43452773915498333,47.23542019464858,77,1238.8173915456784,-2313.988286507707,96.32560184453587,6.53278750897303e-22
-1.1633769628480728,+,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,+,NA,+,NA,+,0.4283310828620501,46.58708112522406,69,1229.7823147838053,-2313.9731436988727,96.34074465337017,6.48351191090991e-22
-1.1469045494507029,+,NA,NA,NA,NA,+,+,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,+,0.42822397142561586,46.575793818894304,69,1229.6270027481946,-2313.8805165676076,96.43337178463526,6.19008463513123e-22
-1.166449851183506,+,+,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4306002651558515,46.82444329581933,72,1233.0794951911482,-2313.86322954499,96.4506588072527,6.13681113530744e-22
-1.170978178168747,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,+,+,+,NA,NA,NA,+,0.42758828974385277,46.509179271298734,68,1228.7058599138202,-2313.8389198397945,96.47496851244841,6.06267059698834e-22
-1.146410535813536,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,+,+,0.42512924309612365,46.25192818253725,65,1225.1521530438206,-2313.8311098956797,96.48277845656321,6.03904220185067e-22
-1.1519483800531012,+,NA,NA,NA,NA,+,+,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,+,+,0.4307884119083909,46.844380009508754,73,1233.3534669251947,-2313.8140066854817,96.49988166676121,5.98761888708627e-22
-1.1388763032744338,+,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,+,0.4314214478134333,46.91030833582522,73,1234.2759337331795,-2313.813726504125,96.50016184811784,5.98678013624685e-22
