project,tags,country,site,latitude,longitude,management,management_rules,sample_date,Protocol,HardCoralCover
Gwa Island,WCS Myanmar,Myanmar,Gwa North West,17.575936917101938,94.51489806175232,No Management,open access,2019-12-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,33
Gwa Island,WCS Myanmar,Myanmar,Gwa South East,17.570393262690985,94.51992988586426,No Management,open access,2019-12-15,benthicpit_percent_cover_benthic_category_avg_Hard coral,31.5
Gwa Island,WCS Myanmar,Myanmar,Gwa South West,17.572111609161805,94.51529502868652,No Management,open access,2019-12-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,27.25
Gwa Sea,WCS Myanmar,Myanmar,Be-in Island (East),17.760572,94.487881,No Management,open access,2021-01-25,benthicpit_percent_cover_benthic_category_avg_Hard coral,20.05
Gwa Sea,WCS Myanmar,Myanmar,Be-in Island (North West),17.764286,94.469631,No Management,open access,2021-01-26,benthicpit_percent_cover_benthic_category_avg_Hard coral,10.4
Gwa Sea,WCS Myanmar,Myanmar,Be-in Island (South),17.751119,94.479314,No Management,open access,2021-01-26,benthicpit_percent_cover_benthic_category_avg_Hard coral,13.37
Gwa Sea,WCS Myanmar,Myanmar,Kunn Thee Pyet,17.550467,94.512672,No Management,open access,2021-01-24,benthicpit_percent_cover_benthic_category_avg_Hard coral,26.48
Gwa Sea,WCS Myanmar,Myanmar,Kunn Thee Pyet 2,17.545539,94.527939,No Management,open access,2021-01-27,benthicpit_percent_cover_benthic_category_avg_Hard coral,10.89
Gwa Sea,WCS Myanmar,Myanmar,Kyauk Chon River Mouth,17.483622,94.547561,No Management,open access,2021-01-27,benthicpit_percent_cover_benthic_category_avg_Hard coral,38.61
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Batu Putih,-5.80503,110.49186,Open access,open access,2016-05-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,54.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Batu Putih,-5.80503,110.49186,Tourism,no take,2016-05-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,39.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Bengkoang,-5.74239,110.41747,Tourism,no take,2016-05-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,46.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Burung,-5.89102,110.34657,Tourism,no take,2016-05-17,benthicpit_percent_cover_benthic_category_avg_Hard coral,39.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Burung,-5.89102,110.34657,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-17,benthicpit_percent_cover_benthic_category_avg_Hard coral,35.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cemara Besar 1,-5.80675,110.37822,Tourism,no take,2016-05-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,53.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cemara Besar 1,-5.80675,110.37822,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,46.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cemara Besar 2,-5.8031,110.38098,Tourism,no take,2016-05-14,benthicpit_percent_cover_benthic_category_avg_Hard coral,73
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cemara Besar 2,-5.8031,110.38098,Protection,no take,2016-05-14,benthicpit_percent_cover_benthic_category_avg_Hard coral,65.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cemara Kecil 1,-5.83129,110.38224,Core Zone,no take,2016-05-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,67.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cemara Kecil 1,-5.83129,110.38224,Tourism,no take,2016-05-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,64.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cemara Kecil 2,-5.833226,110.381165,Core Zone,no take,2016-05-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,62
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cemara Kecil 2,-5.833226,110.381165,Tourism,no take,2016-05-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,66
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cendekian,-5.80419,110.55876,Tourism,no take,2016-05-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,40
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Cendekian,-5.80419,110.55876,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,68
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Gelean,-5.88023,110.3594,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-17,benthicpit_percent_cover_benthic_category_avg_Hard coral,70.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Gelean,-5.88023,110.3594,Tourism,no take,2016-05-17,benthicpit_percent_cover_benthic_category_avg_Hard coral,61.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Genting 1,-5.86211,110.60538,Core Zone,no take,2016-05-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,41.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Genting 2,-5.8336,110.60616,Protection,no take,2016-05-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,32.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Genting 2,-5.8336,110.60616,Tourism,no take,2016-05-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,46.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Genting 3,-5.84098,110.61131,Protection,no take,2016-05-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,66
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Genting 3,-5.84098,110.61131,Tourism,no take,2016-05-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,34
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Gosong Selikur 1,-5.729274,110.204483,Rehabilitation,periodic closure,2016-05-20,benthicpit_percent_cover_benthic_category_avg_Hard coral,55.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Gosong Selikur 1,-5.729274,110.204483,Core Zone,no take,2016-05-20,benthicpit_percent_cover_benthic_category_avg_Hard coral,71.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Gosong Selikur 2,-5.727058,110.207648,Tourism,no take,2016-05-20,benthicpit_percent_cover_benthic_category_avg_Hard coral,58.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Gosong Selikur 2,-5.727058,110.207648,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-20,benthicpit_percent_cover_benthic_category_avg_Hard coral,52.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Gosong Tengah,-5.7998,110.51065,Open access,open access,2016-05-10,benthicpit_percent_cover_benthic_category_avg_Hard coral,29.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Gosong Tengah,-5.7998,110.51065,Protection,no take,2016-05-10,benthicpit_percent_cover_benthic_category_avg_Hard coral,42.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Karang Kapal,-5.89937,110.24403,Protection,no take,2016-05-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,32.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Karang Kapal,-5.89937,110.24403,Tourism,no take,2016-05-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,68.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Karang Katang,-5.804122,110.149306,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,48.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Katang 1,-5.798441,110.166105,Tourism,no take,2016-05-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,35
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Katang 1,-5.798441,110.166105,Core Zone,no take,2016-05-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,27.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Katang 2,-5.802959,110.164412,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,54.63
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Kecil,-5.82036,110.51187,Tourism,no take,2016-05-10,benthicpit_percent_cover_benthic_category_avg_Hard coral,20.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Kecil,-5.82036,110.51187,Open access,open access,2016-05-10,benthicpit_percent_cover_benthic_category_avg_Hard coral,49.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Kembar,-5.743575,110.19561,Core Zone,no take,2016-05-20,benthicpit_percent_cover_benthic_category_avg_Hard coral,37.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Kembar,-5.743575,110.19561,Rehabilitation,periodic closure,2016-05-20,benthicpit_percent_cover_benthic_category_avg_Hard coral,44.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Kumbang 1,-5.771209,110.226294,Tourism,no take,2016-05-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,33
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Kumbang 1,-5.771209,110.226294,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,64
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Kumbang 2,-5.774815,110.228799,Tourism,no take,2016-05-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,65.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Kumbang 2,-5.774815,110.228799,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-19,benthicpit_percent_cover_benthic_category_avg_Hard coral,49
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Kumbang 3,-5.775143,110.233448,Protection,no take,2016-05-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,49.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Legon Janten,-5.86647,110.461393,Core Zone,no take,2016-05-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,33.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Legon Moto,-5.86286,110.46648,Core Zone,no take,2016-05-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,48.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Legon Moto,-5.86286,110.46648,Open access,open access,2016-05-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,53.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Menjangan Besar,-5.89806,110.43379,Core Zone,no take,2016-05-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,52.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Menjangan Kecil,-5.90131,110.40563,Core Zone,no take,2016-05-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,40.88
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Menyawakan,-5.79817,110.34733,Tourism,no take,2016-05-15,benthicpit_percent_cover_benthic_category_avg_Hard coral,59.38
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Nyamuk,-5.82071,110.206447,Protection,no take,2016-05-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,50.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Nyamuk,-5.82071,110.206447,Tourism,no take,2016-05-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,80.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Pantai Nirwana,-5.8868,110.45016,Open access,open access,2016-05-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,23.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Pantai Nirwana,-5.8868,110.45016,Core Zone,no take,2016-05-12,benthicpit_percent_cover_benthic_category_avg_Hard coral,46.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Parang 1,-5.755273,110.260433,Rehabilitation,periodic closure,2016-05-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,42.88
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Parang 2,-5.7680110000000004,110.258263,Protection,no take,2016-05-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,50.38
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Sintok 1,-5.78476,110.51927,Tourism,no take,2016-05-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,53.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Sintok 1,-5.78476,110.51927,Fisheries Utilization,"gear restriction, size limits, species restriction",2016-05-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,43.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Sintok 2,-5.78817,110.51389,Open access,open access,2016-05-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,55.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Sintok 2,-5.78817,110.51389,Protection,no take,2016-05-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,43.5
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Taka Malang E,-5.822472,110.438789,Protection,no take,2016-05-14,benthicpit_percent_cover_benthic_category_avg_Hard coral,59.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Taka Malang W,-5.82071,110.438853,Tourism,no take,2016-05-14,benthicpit_percent_cover_benthic_category_avg_Hard coral,50.25
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Taka Malang W,-5.82071,110.438853,Protection,no take,2016-05-14,benthicpit_percent_cover_benthic_category_avg_Hard coral,59
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Taka Menyawakan E,-5.76733,110.325654,Protection,no take,2016-05-15,benthicpit_percent_cover_benthic_category_avg_Hard coral,66
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Taka Menyawakan W,-5.766931,110.324744,Protection,no take,2016-05-15,benthicpit_percent_cover_benthic_category_avg_Hard coral,59.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Tanjung Dua,-5.85681,110.47279,Core Zone,no take,2016-05-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,49.63
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Tanjung Lemu,-5.83365,110.48852,Tourism,no take,2016-05-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,14.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Tanjung Lemu,-5.83365,110.48852,Open access,open access,2016-05-11,benthicpit_percent_cover_benthic_category_avg_Hard coral,77
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Tanjung Sekoci,-5.85771,110.46753,Core Zone,no take,2016-05-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,43.88
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Tengah,-5.80877,110.51163,Tourism,no take,2016-05-10,benthicpit_percent_cover_benthic_category_avg_Hard coral,33.75
Karimunjawa NP 2016,WCS Indonesia,Indonesia,Tengah,-5.80877,110.51163,Open access,open access,2016-05-10,benthicpit_percent_cover_benthic_category_avg_Hard coral,22.25
Kenya CRCP legacy,WCS Kenya,Kenya,Bamburi Wreck,-3.99584,39.75339,Mombasa Marine Park No Take,no take,2010-03-07,quadrat_benthic_percent_percent_hard_avg_avg,10
Kenya CRCP legacy,WCS Kenya,Kenya,Boso-Kiunga,-1.74,41.5253,Open access,open access,2008-03-08,quadrat_benthic_percent_percent_hard_avg_avg,11
Kenya CRCP legacy,WCS Kenya,Kenya,Bureni,-3.83583,39.82564,No beach seines,gear restriction,2009-04-07,quadrat_benthic_percent_percent_hard_avg_avg,23
Kenya CRCP legacy,WCS Kenya,Kenya,Bureni Forereef,-3.82075,39.8351,No beach seines,gear restriction,2014-12-03,quadrat_benthic_percent_percent_hard_avg_avg,27
Kenya CRCP legacy,WCS Kenya,Kenya,Chale Edge,-4.43,39.55,Open access,open access,2015-11-14,quadrat_benthic_percent_percent_hard_avg_avg,16
Kenya CRCP legacy,WCS Kenya,Kenya,Chale-Makonde,-4.40965,39.55348,Open access,open access,2014-11-15,quadrat_benthic_percent_percent_hard_avg_avg,14
Kenya CRCP legacy,WCS Kenya,Kenya,Chale-Mwaromba,-4.40203,39.55513,Open access,open access,2014-11-15,quadrat_benthic_percent_percent_hard_avg_avg,21
Kenya CRCP legacy,WCS Kenya,Kenya,Changai,-4.64453,39.36611,Changai closure,no take,2014-12-15,quadrat_benthic_percent_percent_hard_avg_avg,47
Kenya CRCP legacy,WCS Kenya,Kenya,Changai,-4.64453,39.36611,Changai closure,no take,2012-05-25,quadrat_benthic_percent_percent_hard_avg_avg,47
